Segment #,Interval Start Time,Interval End Time,Time,Task,Mean HR,Mean IBI,# R Peaks
7,410,411,2022-10-14 11:07:09,None,75.46090052422589,795.1137553776961,2
7,411,412,2022-10-14 11:07:10,None,69.9720076814901,857.485757349106,1
7,412,413,2022-10-14 11:07:11,None,70.38474897448577,852.4573984308702,1
7,413,414,2022-10-14 11:07:12,None,75.65533596837942,793.0703000919505,1
7,414,415,2022-10-14 11:07:13,None,73.10662670662953,820.7190333206692,1
7,415,416,2022-10-14 11:07:14,None,79.51569442389271,754.5680187378371,2
7,416,417,2022-10-14 11:07:15,None,73.4087079870599,817.341724779797,1
7,417,418,2022-10-14 11:07:16,None,77.34357522544525,775.7593287497862,1
7,418,419,2022-10-14 11:07:17,None,72.77649062546112,824.4420620497573,1
7,419,420,2022-10-14 11:07:18,None,69.00354325043708,869.5205662445451,2
8,420,421,2022-10-14 11:07:19,None,73.18119065808177,819.8828067765784,1
8,421,422,2022-10-14 11:07:20,None,66.75333824329843,898.8314529127475,1
8,422,423,2022-10-14 11:07:21,None,71.34625200602268,840.9691933773215,1
8,423,424,2022-10-14 11:07:22,None,68.45180473603757,876.5291175502348,1
8,424,425,2022-10-14 11:07:23,None,74.372406928301,806.7508163053433,1
8,425,426,2022-10-14 11:07:24,None,69.11253385250694,868.1493305982095,2
8,426,427,2022-10-14 11:07:25,None,67.19450202349302,892.9301980543345,1
8,427,428,2022-10-14 11:07:26,None,72.08245047590333,832.3801369663146,1
8,428,429,2022-10-14 11:07:27,None,67.8585493844523,884.1921989824785,1
8,429,430,2022-10-14 11:07:28,None,74.49341544404629,805.4403149908917,1
8,430,431,2022-10-14 11:07:29,None,69.44607518505691,863.979711454025,1
8,431,432,2022-10-14 11:07:30,None,74.43650672098103,806.0560959006975,2
8,432,433,2022-10-14 11:07:31,None,71.42269292398737,840.069136903811,1
8,433,434,2022-10-14 11:07:32,None,63.960111471922175,938.0846690102999,1
8,434,435,2022-10-14 11:07:33,None,69.27297123484513,866.1386819484262,1
8,435,436,2022-10-14 11:07:34,None,69.31024666342786,865.6728678424904,1
8,436,437,2022-10-14 11:07:35,None,71.14630989041255,843.3325648571046,1
8,437,438,2022-10-14 11:07:36,None,74.77704469064867,802.3852807799367,2
8,438,439,2022-10-14 11:07:37,None,71.32528003514221,841.2164658931279,1
8,439,440,2022-10-14 11:07:38,None,76.38148490300134,785.5306829422789,1
8,440,441,2022-10-14 11:07:39,None,72.67993456924546,825.5373419858446,1
8,441,442,2022-10-14 11:07:40,Relaxation,72.29752530933749,829.9039246956187,2
8,442,443,2022-10-14 11:07:41,Relaxation,75.82768089323747,791.267770466009,1
8,443,444,2022-10-14 11:07:42,Relaxation,68.02927884726046,881.9731888487629,1
8,444,445,2022-10-14 11:07:43,Relaxation,69.22311467740869,866.7625009306508,1
8,445,446,2022-10-14 11:07:44,Relaxation,71.06572967063182,844.2888052804335,1
8,446,447,2022-10-14 11:07:45,Relaxation,66.22024748326055,906.067287277461,1
8,447,448,2022-10-14 11:07:46,Relaxation,69.85201462149568,858.9587619644129,2
8,448,449,2022-10-14 11:07:47,Relaxation,81.48412009129308,736.3397915173812,1
8,449,450,2022-10-14 11:07:48,Relaxation,74.32446423025166,807.2712076890923,1
8,450,451,2022-10-14 11:07:49,Relaxation,64.0813731722841,936.3095238094969,1
8,451,452,2022-10-14 11:07:50,Relaxation,70.16709022872293,855.1017265276162,1
8,452,453,2022-10-14 11:07:51,Relaxation,71.49136252230709,839.262225297196,2
8,453,454,2022-10-14 11:07:52,Relaxation,60.760547489680135,987.4828729973292,1
